,0
3136,197.46371
3137,140.17317
3138,66.5396
3139,86.83632
3140,90.78806
3141,43.470215
3142,28.603409
3143,39.264023
3144,63.39095
3145,127.586
3146,348.84186
3147,411.57684
3148,382.2843
3149,369.60956
3150,342.20538
3151,340.68698
3152,306.9195
3153,315.10538
3154,251.94797
3155,226.3867
3156,314.2564
3157,328.63
3158,229.7484
3159,212.95142
3160,252.71635
3161,162.59586
3162,122.60264
3163,86.95124
3164,84.968285
3165,59.898567
3166,46.921833
3167,35.834003
3168,50.659992
3169,90.74599
3170,191.99287
3171,219.64763
3172,258.514
3173,257.07507
3174,248.09355
3175,246.30064
3176,227.23203
3177,226.23659
3178,199.02094
3179,215.41219
3180,209.53151
3181,176.138
3182,176.80891
3183,164.00798
3184,100.13577
3185,75.57676
3186,59.721333
3187,70.21221
3188,48.105328
3189,35.73507
3190,23.113047
3191,29.972198
3192,28.515966
3193,52.093826
3194,78.4213
3195,91.86993
3196,92.828476
3197,111.257545
3198,83.81566
3199,99.705605
3200,97.59031
3201,91.94346
3202,87.11932
3203,113.958015
3204,109.680405
3205,47.647026
3206,89.35258
3207,80.0523
3208,77.05337
3209,69.89351
3210,75.43079
3211,66.8717
3212,53.369934
3213,31.805113
3214,24.621376
3215,30.00108
3216,51.719364
3217,147.43697
3218,406.17657
3219,351.3317
3220,367.8135
3221,336.93787
3222,306.71338
3223,264.7853
3224,264.14157
3225,255.91585
3226,272.63214
3227,233.70364
3228,243.02003
3229,283.47882
3230,329.39334
3231,295.87045
3232,279.2347
3233,156.10085
3234,89.56194
3235,90.58364
3236,74.458336
3237,48.12753
3238,39.070576
3239,28.3825
3240,67.069244
3241,125.60887
3242,381.9054
3243,441.32346
3244,394.2186
3245,344.91046
3246,346.109
3247,283.75146
3248,271.88043
3249,318.8616
3250,152.36412
3251,215.09334
3252,242.8388
3253,300.4039
3254,280.312
3255,247.91913
3256,190.05942
3257,178.8156
3258,152.79126
3259,118.38029
3260,90.10543
3261,55.06075
3262,36.452377
3263,49.54911
3264,56.936897
3265,128.4387
3266,322.90668
3267,334.32516
3268,440.76236
3269,347.07986
3270,305.95898
3271,302.41785
3272,273.456
3273,260.0253
3274,310.2647
3275,244.54463
3276,297.76917
3277,289.11057
3278,331.1506
3279,266.5197
3280,234.49205
3281,161.10266
3282,102.3765
3283,95.23442
3284,87.93592
3285,50.860546
3286,37.556953
3287,37.543987
3288,60.27374
3289,140.74507
3290,330.57153
3291,423.77335
3292,401.12137
3293,342.25146
3294,336.32327
3295,289.43478
3296,252.5354
3297,271.34335
3298,250.95358
3299,262.87637
3300,259.56464
3301,229.52676
3302,296.28006
3303,230.62708
3304,205.23007
3305,245.37694
3306,172.89659
3307,127.676285
3308,58.872906
3309,46.811546
3310,41.54229
3311,38.87418
3312,58.209454
3313,120.38466
3314,328.21698
3315,360.34995
3316,339.03268
3317,307.96643
3318,252.6674
3319,251.76791
3320,237.51268
3321,217.26808
3322,216.09738
3323,218.44394
3324,229.35104
3325,243.38826
3326,230.70409
3327,242.59996
3328,124.56464
3329,87.11771
3330,69.95745
3331,72.15053
3332,97.63882
3333,60.75623
3334,34.82909
3335,36.49284
3336,44.916588
3337,74.03369
3338,157.74342
3339,157.79291
3340,206.57095
3341,204.1437
3342,207.3745
3343,202.78387
3344,179.03052
3345,175.99054
3346,194.0258
3347,191.4776
3348,184.7143
3349,174.9415
3350,140.99487
3351,113.40984
3352,108.709045
3353,84.73489
3354,83.68601
3355,68.609955
3356,52.511024
3357,41.29932
3358,27.94992
3359,25.368507
3360,29.814274
3361,48.462917
3362,77.922775
3363,88.153206
3364,96.56539
3365,95.04324
3366,84.50281
3367,75.100075
3368,80.185814
3369,102.59569
3370,114.18351
3371,98.43202
3372,95.58439
3373,128.5004
3374,97.412155
